time	V(gate)	V(gate)-V(top)	V(state)	V(top)	I(Rd)	(V(gate)-V(top))/-Ix(U1:BE)	Ix(U1:BE)
4.176942494684384e-004	2.400013e-001	2.400013e-001	1.770126e-009	0.000000e+000	6.009948e-012	1.772080e+006	-1.354347e-007
4.183867229301966e-004	2.391551e-001	2.391551e-001	3.376162e-009	0.000000e+000	6.009948e-012	1.773562e+006	-1.348445e-007
4.190791963919549e-004	2.383131e-001	2.383131e-001	4.850802e-009	0.000000e+000	6.009948e-012	1.775033e+006	-1.342584e-007
4.197716698537132e-004	2.374751e-001	2.374751e-001	6.194045e-009	0.000000e+000	6.009948e-012	1.776490e+006	-1.336765e-007
4.204641433154715e-004	2.366411e-001	2.366411e-001	7.405892e-009	0.000000e+000	6.009948e-012	1.777935e+006	-1.330988e-007
4.211566167772297e-004	2.358112e-001	2.358112e-001	8.486343e-009	0.000000e+000	6.009948e-012	1.779367e+006	-1.325253e-007
4.218490902389880e-004	2.349854e-001	2.349854e-001	9.435397e-009	0.000000e+000	6.009948e-012	1.780786e+006	-1.319560e-007
4.250792532149474e-004	2.311699e-001	2.311699e-001	1.326150e-008	0.000000e+000	6.009948e-012	1.787341e+006	-1.293373e-007
4.324387476759643e-004	2.227578e-001	2.227578e-001	1.796860e-008	0.000000e+000	6.009948e-012	1.801512e+006	-1.236505e-007
4.440065939371681e-004	2.102906e-001	2.102906e-001	2.039994e-008	0.000000e+000	6.009948e-012	1.821698e+006	-1.154366e-007
4.609338659815596e-004	1.935366e-001	1.935366e-001	2.106011e-008	0.000000e+000	6.009948e-012	1.847296e+006	-1.047675e-007
4.736983828904577e-004	1.820229e-001	1.820229e-001	2.110411e-008	0.000000e+000	6.009948e-012	1.863548e+006	-9.767547e-008
4.945456568397050e-004	1.648966e-001	1.648966e-001	2.109550e-008	0.000000e+000	6.009948e-012	1.886055e+006	-8.742936e-008
5.217278857869117e-004	1.449074e-001	1.449074e-001	2.109927e-008	0.000000e+000	6.009948e-012	1.910982e+006	-7.582876e-008
5.521846873626505e-004	1.251004e-001	1.251004e-001	2.110591e-008	0.000000e+000	6.009948e-012	1.934490e+006	-6.466838e-008
5.590154463108433e-004	1.211755e-001	1.211755e-001	2.110602e-008	0.000000e+000	6.009948e-012	1.938349e+006	-6.251478e-008
5.658462052590361e-004	1.173689e-001	1.173689e-001	2.110611e-008	0.000000e+000	6.009948e-012	1.942084e+006	-6.043452e-008
5.726769642072289e-004	1.136809e-001	1.136809e-001	2.110618e-008	0.000000e+000	6.009948e-012	1.945670e+006	-5.842761e-008
5.795077231554216e-004	1.101112e-001	1.101112e-001	2.110624e-008	0.000000e+000	6.009948e-012	1.949076e+006	-5.649404e-008
5.863384821036144e-004	1.066599e-001	1.066599e-001	2.110628e-008	0.000000e+000	6.009948e-012	1.952269e+006	-5.463380e-008
5.931692410518072e-004	1.033270e-001	1.033270e-001	2.110630e-008	0.000000e+000	6.009948e-012	1.955213e+006	-5.284692e-008
6.000000000000000e-004	1.001125e-001	1.001125e-001	2.110631e-008	0.000000e+000	6.009948e-012	1.957870e+006	-5.113337e-008
6.000024227289679e-004	1.003308e-001	9.790805e-002	2.110631e-008	2.422729e-003	6.009948e-012	1.959623e+006	-4.996269e-008
6.000072681869040e-004	1.007674e-001	9.349919e-002	2.110631e-008	7.268187e-003	6.009948e-012	1.962956e+006	-4.763182e-008
6.001526319249838e-004	1.139225e-001	-3.870939e-002	2.110631e-008	1.526319e-001	6.009948e-012	1.894602e+006	2.043141e-008
6.003076865789355e-004	1.281043e-001	-1.795822e-001	2.110631e-008	3.076866e-001	6.009948e-012	1.580596e+006	1.136168e-007
6.006177958868392e-004	1.568154e-001	-4.609805e-001	2.110631e-008	6.177959e-001	6.009948e-012	1.197790e+006	3.848591e-007
6.007364528003308e-004	1.679628e-001	-5.684900e-001	2.110631e-008	7.364528e-001	6.009948e-012	1.049068e+006	5.419000e-007
6.007626861730167e-004	1.704667e-001	-5.922195e-001	2.110631e-008	7.626862e-001	6.009948e-012	1.001791e+006	5.911608e-007
6.008151529183883e-004	1.755404e-001	-6.396125e-001	2.123584e-008	8.151529e-001	6.009948e-012	8.947901e+005	7.148185e-007
6.008950665092567e-004	1.833462e-001	-7.117203e-001	2.174520e-008	8.950665e-001	6.009948e-012	7.632989e+005	9.324268e-007
6.009351180177197e-004	1.873291e-001	-7.477890e-001	2.123804e-008	9.351180e-001	6.009948e-012	6.999977e+005	1.068273e-006
6.009465979887162e-004	1.884804e-001	-7.581176e-001	2.013652e-008	9.465980e-001	6.009948e-012	6.824386e+005	1.110895e-006
6.009596300328759e-004	1.897942e-001	-7.698358e-001	1.680112e-008	9.596300e-001	6.009948e-012	6.625897e+005	1.161859e-006
6.009693369157648e-004	1.907767e-001	-7.785602e-001	1.180931e-008	9.693369e-001	6.009948e-012	6.481019e+005	1.201293e-006
6.009792142410271e-004	1.917798e-001	-7.874345e-001	3.063720e-009	9.792143e-001	6.009948e-012	6.336574e+005	1.242682e-006
6.009826800569654e-004	1.921325e-001	-7.905475e-001	-1.639074e-009	9.826801e-001	6.009948e-012	6.286581e+005	1.257516e-006
6.009842995356500e-004	1.922976e-001	-7.920019e-001	-3.363287e-009	9.842995e-001	6.009948e-012	6.263157e+005	1.264541e-006
6.009849975279396e-004	1.923688e-001	-7.926287e-001	-3.278685e-009	9.849975e-001	6.009948e-012	6.253060e+005	1.267585e-006
6.009854367258573e-004	1.924136e-001	-7.930231e-001	-2.957329e-009	9.854367e-001	6.009948e-012	6.246705e+005	1.269506e-006
6.009859906782059e-004	1.924701e-001	-7.935206e-001	-2.586283e-009	9.859907e-001	6.009948e-012	6.238687e+005	1.271935e-006
6.009870985829031e-004	1.925833e-001	-7.945153e-001	-1.958811e-009	9.870986e-001	6.009948e-012	6.222654e+005	1.276811e-006
6.009893143922976e-004	1.928097e-001	-7.965047e-001	-1.018995e-009	9.893144e-001	6.009948e-012	6.190696e+005	1.286616e-006
6.009917131161202e-004	1.930549e-001	-7.986582e-001	-3.429758e-010	9.917131e-001	6.009948e-012	6.156357e+005	1.297290e-006
6.009925427679421e-004	1.931398e-001	-7.994030e-001	-2.026239e-010	9.925427e-001	6.009948e-012	6.144516e+005	1.301002e-006
6.009940096732988e-004	1.932899e-001	-8.007198e-001	-8.230970e-011	9.940097e-001	6.009948e-012	6.123589e+005	1.307599e-006
6.009943676124627e-004	1.933266e-001	-8.010410e-001	-6.764554e-011	9.943676e-001	6.009948e-012	6.118489e+005	1.309214e-006
6.009948203215032e-004	1.933729e-001	-8.014474e-001	-5.340912e-011	9.948203e-001	6.009948e-012	6.112038e+005	1.311260e-006
6.009957257395843e-004	1.934657e-001	-8.022601e-001	-3.201964e-011	9.957258e-001	6.009948e-012	6.099154e+005	1.315363e-006
6.009965805229833e-004	1.935533e-001	-8.030273e-001	-1.792993e-011	9.965805e-001	6.009948e-012	6.087021e+005	1.319245e-006
6.009972207494257e-004	1.936189e-001	-8.036018e-001	-1.115701e-011	9.972208e-001	6.009948e-012	6.077945e+005	1.322160e-006
6.009977159011843e-004	1.936697e-001	-8.040462e-001	-7.729791e-012	9.977159e-001	6.009948e-012	6.070932e+005	1.324420e-006
6.009982065520104e-004	1.937200e-001	-8.044866e-001	-5.377738e-012	9.982066e-001	6.009948e-012	6.063985e+005	1.326663e-006
6.009987771613269e-004	1.937785e-001	-8.049986e-001	-3.456527e-012	9.987772e-001	6.009948e-012	6.055914e+005	1.329277e-006
6.009993723655721e-004	1.938396e-001	-8.055328e-001	-1.994541e-012	9.993724e-001	6.009948e-012	6.047511e+005	1.332007e-006
6.009994452670453e-004	1.938471e-001	-8.055982e-001	-1.859320e-012	9.994453e-001	6.009948e-012	6.046483e+005	1.332342e-006
6.009995910699916e-004	1.938620e-001	-8.057290e-001	-1.641200e-012	9.995911e-001	6.009948e-012	6.044424e+005	1.333012e-006
6.009997083941074e-004	1.938741e-001	-8.058343e-001	-1.479584e-012	9.997084e-001	6.009948e-012	6.042769e+005	1.333551e-006
6.009997653517684e-004	1.938799e-001	-8.058854e-001	-1.407677e-012	9.997653e-001	6.009948e-012	6.041965e+005	1.333814e-006
6.009998792670902e-004	1.938916e-001	-8.059876e-001	-1.275030e-012	9.998792e-001	6.009948e-012	6.040357e+005	1.334338e-006
6.010000000000000e-004	1.939040e-001	-8.060960e-001	-1.142452e-012	1.000000e+000	6.009948e-012	6.038655e+005	1.334893e-006
6.010000120732909e-004	1.939041e-001	-8.060959e-001	-1.130315e-012	1.000000e+000	6.009948e-012	6.038657e+005	1.334893e-006
6.010000362198729e-004	1.939044e-001	-8.060956e-001	-1.106427e-012	1.000000e+000	6.009948e-012	6.038662e+005	1.334891e-006
6.010001810993646e-004	1.939062e-001	-8.060938e-001	-9.754293e-013	1.000000e+000	6.009948e-012	6.038689e+005	1.334882e-006
6.010007606173315e-004	1.939132e-001	-8.060868e-001	-5.971124e-013	1.000000e+000	6.009948e-012	6.038799e+005	1.334846e-006
6.010012010721544e-004	1.939185e-001	-8.060815e-001	-4.027441e-013	1.000000e+000	6.009948e-012	6.038883e+005	1.334819e-006
6.010016185153255e-004	1.939236e-001	-8.060764e-001	-2.762785e-013	1.000000e+000	6.009948e-012	6.038962e+005	1.334793e-006
6.010020627188945e-004	1.939289e-001	-8.060711e-001	-1.852216e-013	1.000000e+000	6.009948e-012	6.039047e+005	1.334765e-006
6.010034569291328e-004	1.939458e-001	-8.060542e-001	-1.035772e-013	1.000000e+000	6.009948e-012	6.039311e+005	1.334679e-006
6.010048511393710e-004	1.939626e-001	-8.060374e-001	-4.032917e-014	1.000000e+000	6.009948e-012	6.039576e+005	1.334593e-006
6.010062453496093e-004	1.939795e-001	-8.060205e-001	4.522357e-015	1.000000e+000	6.009948e-012	6.039841e+005	1.334506e-006
6.010076395598477e-004	1.939963e-001	-8.060037e-001	3.097743e-014	1.000000e+000	6.009948e-012	6.040106e+005	1.334420e-006
6.010090337700859e-004	1.940132e-001	-8.059868e-001	3.903604e-014	1.000000e+000	6.009948e-012	6.040371e+005	1.334333e-006
6.010104279803242e-004	1.940300e-001	-8.059700e-001	2.869820e-014	1.000000e+000	6.009948e-012	6.040636e+005	1.334247e-006
6.010118221905624e-004	1.940469e-001	-8.059531e-001	-3.609683e-017	1.000000e+000	6.009948e-012	6.040900e+005	1.334161e-006
6.017715087558650e-004	2.029727e-001	-7.970273e-001	-1.218495e-017	1.000000e+000	6.009948e-012	6.179608e+005	1.289770e-006
6.025311953211676e-004	2.116127e-001	-7.883873e-001	5.346616e-018	1.000000e+000	6.009948e-012	6.317241e+005	1.247993e-006
6.032908818864701e-004	2.199667e-001	-7.800333e-001	1.649786e-017	1.000000e+000	6.009948e-012	6.452796e+005	1.208830e-006
6.040505684517728e-004	2.280348e-001	-7.719652e-001	2.126879e-017	1.000000e+000	6.009948e-012	6.585158e+005	1.172280e-006
6.048102550170754e-004	2.358171e-001	-7.641829e-001	1.965941e-017	1.000000e+000	6.009948e-012	6.713107e+005	1.138345e-006
6.055699415823780e-004	2.433134e-001	-7.566866e-001	1.166971e-017	1.000000e+000	6.009948e-012	6.835332e+005	1.107022e-006
6.063296281476805e-004	2.505239e-001	-7.494761e-001	-2.700314e-018	1.000000e+000	6.009948e-012	6.950444e+005	1.078314e-006
6.106819953006660e-004	2.904254e-001	-7.095746e-001	-2.683411e-017	1.000000e+000	6.009948e-012	7.685316e+005	9.232861e-007
6.136819953006657e-004	3.145413e-001	-6.854587e-001	-2.889005e-017	1.000000e+000	6.009948e-012	8.148317e+005	8.412274e-007
6.160000000000000e-004	3.317290e-001	-6.682710e-001	-2.862604e-017	1.000000e+000	6.820025e-010	8.487124e+005	7.873939e-007
6.160161925398091e-004	3.303695e-001	-6.534379e-001	-2.862599e-017	9.838074e-001	2.469740e-010	8.768936e+005	7.451735e-007
6.160485776194273e-004	3.276339e-001	-6.237885e-001	-2.862607e-017	9.514224e-001	1.643208e-011	9.333122e+005	6.683599e-007
6.161133477786638e-004	3.220952e-001	-5.645570e-001	-2.862629e-017	8.866522e-001	6.009948e-012	1.042007e+006	5.417979e-007
6.162428880971367e-004	3.108206e-001	-4.462913e-001	-2.862642e-017	7.571119e-001	6.009948e-012	1.230352e+006	3.627345e-007
6.165019687340823e-004	2.879100e-001	-2.101212e-001	-2.862642e-017	4.980313e-001	6.009948e-012	1.632179e+006	1.287366e-007
6.166288981779374e-004	2.765560e-001	-9.454578e-002	-2.864053e-017	3.711018e-001	6.009948e-012	1.917982e+006	4.929440e-008
6.168893130009797e-004	2.529513e-001	1.422643e-001	-4.552316e-015	1.106870e-001	6.009948e-012	1.915605e+006	-7.426600e-008
6.169051254294112e-004	2.515083e-001	1.566337e-001	-4.727315e-012	9.487457e-002	6.009948e-012	1.899826e+006	-8.244634e-008
6.169209378578426e-004	2.500639e-001	1.710018e-001	-6.220290e-012	7.906214e-002	6.009948e-012	1.881065e+006	-9.090691e-008
6.169367502862741e-004	2.486183e-001	1.853686e-001	-4.483479e-012	6.324972e-002	6.009948e-012	1.860239e+006	-9.964774e-008
6.169525627147056e-004	2.471714e-001	1.997341e-001	4.831192e-013	4.743729e-002	6.009948e-012	1.838008e+006	-1.086688e-007
6.169683751431371e-004	2.457232e-001	2.140983e-001	8.679504e-012	3.162486e-002	6.009948e-012	1.814852e+006	-1.179701e-007
6.169841875715685e-004	2.442737e-001	2.284613e-001	2.010568e-011	1.581243e-002	6.009948e-012	1.791127e+006	-1.275517e-007
6.170000000000000e-004	2.428229e-001	2.428229e-001	3.476163e-011	0.000000e+000	6.009948e-012	1.767097e+006	-1.374135e-007
6.170001573881878e-004	2.428227e-001	2.428227e-001	3.527899e-011	0.000000e+000	6.009948e-012	1.767097e+006	-1.374133e-007
6.170004721645633e-004	2.428223e-001	2.428223e-001	3.631368e-011	0.000000e+000	6.009948e-012	1.767098e+006	-1.374131e-007
6.177371388194399e-004	2.419090e-001	2.419090e-001	2.272011e-009	0.000000e+000	6.009948e-012	1.768711e+006	-1.367713e-007
6.184738054743165e-004	2.410002e-001	2.410002e-001	4.330798e-009	0.000000e+000	6.009948e-012	1.770311e+006	-1.361344e-007
6.192104721291931e-004	2.400960e-001	2.400960e-001	6.212674e-009	0.000000e+000	6.009948e-012	1.771898e+006	-1.355021e-007
6.199471387840698e-004	2.391964e-001	2.391964e-001	7.917640e-009	0.000000e+000	6.009948e-012	1.773471e+006	-1.348747e-007
6.206838054389464e-004	2.383013e-001	2.383013e-001	9.445694e-009	0.000000e+000	6.009948e-012	1.775030e+006	-1.342519e-007
6.214204720938229e-004	2.374108e-001	2.374108e-001	1.079684e-008	0.000000e+000	6.009948e-012	1.776575e+006	-1.336340e-007
6.221571387486995e-004	2.365249e-001	2.365249e-001	1.197107e-008	0.000000e+000	6.009948e-012	1.778105e+006	-1.330208e-007
6.253485418379418e-004	2.327237e-001	2.327237e-001	1.639354e-008	0.000000e+000	6.009948e-012	1.784671e+006	-1.304015e-007
6.327399151654959e-004	2.242086e-001	2.242086e-001	2.186601e-008	0.000000e+000	6.009948e-012	1.799078e+006	-1.246242e-007
6.444631441209396e-004	2.114810e-001	2.114810e-001	2.466673e-008	0.000000e+000	6.009948e-012	1.819785e+006	-1.162121e-007
6.615981660005626e-004	1.944281e-001	1.944281e-001	2.538914e-008	0.000000e+000	6.009948e-012	1.845914e+006	-1.053289e-007
6.670841422861965e-004	1.892522e-001	1.892522e-001	2.540627e-008	-1.255514e-014	6.009948e-012	1.853584e+006	-1.021007e-007
6.725701185718305e-004	1.842248e-001	1.842248e-001	2.542182e-008	-1.898915e-014	6.009948e-012	1.861021e+006	-9.899130e-008
6.780560948574644e-004	1.793460e-001	1.793460e-001	2.543580e-008	-1.930204e-014	6.009948e-012	1.868174e+006	-9.600073e-008
6.835420711430982e-004	1.746157e-001	1.746157e-001	2.544819e-008	-1.349382e-014	6.009948e-012	1.874988e+006	-9.312897e-008
6.890280474287322e-004	1.700340e-001	1.700340e-001	2.545901e-008	-1.564472e-015	6.009948e-012	1.881406e+006	-9.037603e-008
6.945140237143661e-004	1.656007e-001	1.656007e-001	2.546825e-008	1.648599e-014	6.009948e-012	1.887362e+006	-8.774191e-008
7.000000000000000e-004	1.613161e-001	1.613161e-001	2.547591e-008	4.065758e-014	6.009948e-012	1.892790e+006	-8.522661e-008
7.000039034409105e-004	1.616666e-001	1.577632e-001	2.547591e-008	3.903441e-003	6.009948e-012	1.897157e+006	-8.315769e-008
7.000117103227313e-004	1.623679e-001	1.506576e-001	2.547591e-008	1.171032e-002	6.009948e-012	1.905477e+006	-7.906554e-008
7.002459167773557e-004	1.835648e-001	-6.235194e-002	2.547590e-008	2.459168e-001	6.009948e-012	1.738710e+006	3.586103e-008
7.005003595634678e-004	2.068059e-001	-2.935536e-001	2.547590e-008	5.003595e-001	6.009948e-012	1.670835e+006	1.756927e-007
7.005280949705446e-004	2.093653e-001	-3.187297e-001	2.547590e-008	5.280949e-001	6.009948e-012	1.616360e+006	1.971898e-007
7.005650755133136e-004	2.127889e-001	-3.522867e-001	2.547590e-008	5.650755e-001	6.009948e-012	1.535385e+006	2.294452e-007
7.006390365988515e-004	2.196860e-001	-4.193506e-001	2.547590e-008	6.390366e-001	6.009948e-012	1.350589e+006	3.104946e-007
7.007869587699274e-004	2.336437e-001	-5.533151e-001	2.547586e-008	7.869588e-001	6.009948e-012	1.047184e+006	5.283841e-007
7.008884863241618e-004	2.433527e-001	-6.451336e-001	2.547574e-008	8.884863e-001	6.009948e-012	8.906774e+005	7.243179e-007
7.009065085688048e-004	2.451010e-001	-6.614075e-001	2.547551e-008	9.065086e-001	6.009948e-012	8.606181e+005	7.685261e-007
7.009425530580907e-004	2.486296e-001	-6.939235e-001	2.556895e-008	9.425530e-001	6.009948e-012	7.980868e+005	8.694837e-007
7.009532715438180e-004	2.496848e-001	-7.035868e-001	2.571500e-008	9.532716e-001	6.009948e-012	7.801790e+005	9.018274e-007
7.009747085152725e-004	2.518093e-001	-7.228992e-001	2.599683e-008	9.747085e-001	6.009948e-012	7.438137e+005	9.718822e-007
7.010000000000000e-004	2.543270e-001	-7.456730e-001	2.591777e-008	1.000000e+000	6.009948e-012	7.043348e+005	1.058691e-006
7.010025291484728e-004	2.543513e-001	-7.456487e-001	2.578019e-008	1.000000e+000	6.009948e-012	7.043780e+005	1.058592e-006
7.010075874454183e-004	2.543997e-001	-7.456003e-001	2.550818e-008	1.000000e+000	6.009948e-012	7.044633e+005	1.058395e-006
7.010177040393092e-004	2.544967e-001	-7.455033e-001	2.497920e-008	1.000000e+000	6.009948e-012	7.046333e+005	1.058002e-006
7.010379372270911e-004	2.546904e-001	-7.453096e-001	2.397919e-008	1.000000e+000	6.009948e-012	7.049730e+005	1.057217e-006
7.010784036026550e-004	2.550774e-001	-7.449226e-001	2.218519e-008	1.000000e+000	6.009948e-012	7.056514e+005	1.055652e-006
7.011593363537827e-004	2.558491e-001	-7.441509e-001	1.925859e-008	1.000000e+000	6.009948e-012	7.070048e+005	1.052540e-006
7.013212018560382e-004	2.573863e-001	-7.426137e-001	1.488518e-008	1.000000e+000	6.009948e-012	7.097076e+005	1.046366e-006
7.014786192417200e-004	2.588736e-001	-7.411264e-001	1.189121e-008	1.000000e+000	6.009948e-012	7.123320e+005	1.040423e-006
7.016462028774454e-004	2.604476e-001	-7.395524e-001	9.717056e-009	1.000000e+000	6.009948e-012	7.151159e+005	1.034171e-006
7.018204479700887e-004	2.620733e-001	-7.379267e-001	8.152440e-009	1.000000e+000	6.009948e-012	7.179968e+005	1.027758e-006
7.020627596137829e-004	2.643175e-001	-7.356825e-001	6.672308e-009	1.000000e+000	6.009948e-012	7.219870e+005	1.018969e-006
7.023038775627325e-004	2.665322e-001	-7.334678e-001	5.679837e-009	1.000000e+000	6.009948e-012	7.259402e+005	1.010369e-006
7.025921972071084e-004	2.691555e-001	-7.308445e-001	4.894336e-009	1.000000e+000	6.009948e-012	7.306407e+005	1.000279e-006
7.028976388779960e-004	2.719045e-001	-7.280955e-001	4.346734e-009	1.000000e+000	6.009948e-012	7.355831e+005	9.898208e-007
7.033238623453383e-004	2.756930e-001	-7.243070e-001	3.864233e-009	1.000000e+000	6.009948e-012	7.424311e+005	9.755881e-007
7.037635412214611e-004	2.795439e-001	-7.204561e-001	3.559841e-009	1.000000e+000	6.009948e-012	7.494338e+005	9.613339e-007
7.043428555751252e-004	2.845311e-001	-7.154689e-001	3.329498e-009	1.000000e+000	6.009948e-012	7.585615e+005	9.431918e-007
7.049778199668805e-004	2.898826e-001	-7.101174e-001	3.194211e-009	1.000000e+000	6.009948e-012	7.684150e+005	9.241327e-007
7.059390802160322e-004	2.977805e-001	-7.022195e-001	3.102599e-009	1.000000e+000	6.009948e-012	7.831038e+005	8.967131e-007
7.069711252071274e-004	3.059930e-001	-6.940070e-001	3.064899e-009	1.000000e+000	6.009948e-012	7.985370e+005	8.690981e-007
7.085365821214217e-004	3.179754e-001	-6.820246e-001	3.043857e-009	1.000000e+000	3.651305e-011	8.213693e+005	8.303507e-007
7.102588303288308e-004	3.305610e-001	-6.694390e-001	3.032055e-009	1.000000e+000	1.360994e-008	8.457927e+005	7.914929e-007
7.125555035851815e-004	3.466028e-001	-6.533972e-001	3.025741e-009	1.000000e+000	7.464580e-008	8.780051e+005	7.441839e-007
7.135555035851814e-004	3.533373e-001	-6.466627e-001	3.024822e-009	1.000000e+000	1.255224e-007	8.919018e+005	7.250380e-007
7.140000000000001e-004	3.562418e-001	-6.437582e-001	3.024693e-009	1.000000e+000	1.577912e-007	8.978168e+005	7.170263e-007
7.148889928296375e-004	3.619277e-001	-6.380723e-001	3.024569e-009	1.000000e+000	2.353023e-007	9.093609e+005	7.016711e-007
7.160000000000001e-004	3.689292e-001	-6.310708e-001	3.024472e-009	1.000000e+000	3.431390e-007	9.239110e+005	6.830429e-007
7.160168422510880e-004	3.675000e-001	-6.156577e-001	3.024472e-009	9.831578e-001	3.188750e-007	9.544581e+005	6.450338e-007
